ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERDATE,STATUS,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME
10105,44,72.58,2/11/2003 0:00,Shipped,Vintage Cars,S24_3151,Danish Wholesale Imports,31 12 3555,Vinb‘ltet 34,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
10119,35,87.62,4/28/2003 0:00,Shipped,Vintage Cars,S24_3151,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,,5020,Austria,EMEA,Pipps,Georg
10129,41,94.71,6/12/2003 0:00,Shipped,Vintage Cars,S24_3151,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,,WX3 6FW,UK,EMEA,Brown,Ann
10142,49,98.25,8/8/2003 0:00,Shipped,Vintage Cars,S24_3151,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10154,31,91.17,10/2/2003 0:00,Shipped,Vintage Cars,S24_3151,Boards & Toys Co.,3105552373,4097 Douglas Av.,Glendale,CA,92561,USA,NA,Young,Leslie
10167,20,79.66,10/23/2003 0:00,Cancelled,Vintage Cars,S24_3151,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Br„cke,,S-844 67,Sweden,EMEA,Larsson,Maria
10177,45,72.58,11/7/2003 0:00,Shipped,Vintage Cars,S24_3151,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,,28023,Spain,EMEA,Fernandez,Jesus
10185,33,74.35,11/14/2003 0:00,Shipped,Vintage Cars,S24_3151,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,NA,Tam,Wing C
10197,47,83.2,11/26/2003 0:00,Shipped,Vintage Cars,S24_3151,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo
10208,20,89.4,1/2/2004 0:00,Shipped,Vintage Cars,S24_3151,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,,69004,France,EMEA,Saveley,Mary
10222,47,70.81,2/19/2004 0:00,Shipped,Vintage Cars,S24_3151,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,NA,Thompson,Valarie
10233,40,94.71,3/29/2004 0:00,Shipped,Vintage Cars,S24_3151,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,NA,Brown,William
10248,30,100,5/7/2004 0:00,Cancelled,Vintage Cars,S24_3151,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,NA,Yu,Kwai
10261,22,91.17,6/17/2004 0:00,Shipped,Vintage Cars,S24_3151,Qu‚bec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montr‚al,Qu‚bec,H1J 1C3,Canada,NA,FresniŠre,Jean
10273,27,100,7/21/2004 0:00,Shipped,Vintage Cars,S24_3151,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
10283,34,92.94,8/20/2004 0:00,Shipped,Vintage Cars,S24_3151,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth
10295,46,84.97,9/10/2004 0:00,Shipped,Vintage Cars,S24_3151,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,NA,Yoshido,Juri
10306,31,84.08,10/14/2004 0:00,Shipped,Vintage Cars,S24_3151,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
10315,24,86.74,10/29/2004 0:00,Shipped,Vintage Cars,S24_3151,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,,44000,France,EMEA,Labrune,Janine
10326,41,85.85,11/9/2004 0:00,Shipped,Vintage Cars,S24_3151,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,Lule†,,S-958 22,Sweden,EMEA,Berglund,Christina
10339,55,100,11/23/2004 0:00,Shipped,Vintage Cars,S24_3151,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
10350,30,100,12/2/2004 0:00,Shipped,Vintage Cars,S24_3151,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10373,33,57.32,1/31/2005 0:00,Shipped,Vintage Cars,S24_3151,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
10384,43,97.87,2/23/2005 0:00,Shipped,Vintage Cars,S24_3151,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,,USA,NA,Brown,Julie
10396,27,83.2,3/23/2005 0:00,Shipped,Vintage Cars,S24_3151,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10414,60,100,5/6/2005 0:00,On Hold,Vintage Cars,S24_3151,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,NA,Yoshido,Juri
10110,27,73.62,3/18/2003 0:00,Shipped,Classic Cars,S24_3191,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
10124,49,83.04,5/21/2003 0:00,Shipped,Classic Cars,S24_3191,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,NA,King,Sue
10148,31,73.62,9/11/2003 0:00,Shipped,Classic Cars,S24_3191,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
10161,20,77.05,10/17/2003 0:00,Shipped,Classic Cars,S24_3191,Heintze Collectables,86 21 3555,Smagsloget 45,?rhus,,8200,Denmark,EMEA,Ibsen,Palle
10172,24,81.33,11/5/2003 0:00,Shipped,Classic Cars,S24_3191,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,CT,97562,USA,NA,King,Julie
10182,33,94.17,11/12/2003 0:00,Shipped,Classic Cars,S24_3191,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10192,32,72.77,11/20/2003 0:00,Shipped,Classic Cars,S24_3191,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,NA,Young,Valarie
10204,40,79.62,12/2/2003 0:00,Shipped,Classic Cars,S24_3191,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,NA,Young,Jeff
10212,27,79.62,1/16/2004 0:00,Shipped,Classic Cars,S24_3191,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10227,40,79.62,3/2/2004 0:00,Shipped,Classic Cars,S24_3191,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,,69004,France,EMEA,Saveley,Mary
10241,26,81.33,4/13/2004 0:00,Shipped,Classic Cars,S24_3191,Mini Caravy,88.60.1555,"24, place Kl‚ber",Strasbourg,,67000,France,EMEA,Citeaux,Fr‚d‚rique
10267,44,96.74,7/7/2004 0:00,Shipped,Classic Cars,S24_3191,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,NA,Young,Jeff
10279,33,71.06,8/9/2004 0:00,Shipped,Classic Cars,S24_3191,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10288,34,68.49,9/1/2004 0:00,Shipped,Classic Cars,S24_3191,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,APAC,Victorino,Wendy
10302,48,74.48,10/6/2003 0:00,Shipped,Classic Cars,S24_3191,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth
10311,25,83.04,10/16/2004 0:00,Shipped,Classic Cars,S24_3191,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10321,39,84.75,11/4/2004 0:00,Shipped,Classic Cars,S24_3191,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,MA,50553,USA,NA,Benitez,Violeta
10332,45,34.19,11/17/2004 0:00,Shipped,Classic Cars,S24_3191,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
10346,24,100,11/29/2004 0:00,Shipped,Classic Cars,S24_3191,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,NA,King,Sue
10368,46,79.62,1/19/2005 0:00,Shipped,Classic Cars,S24_3191,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10380,44,79.06,2/16/2005 0:00,Shipped,Classic Cars,S24_3191,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10407,13,81.33,4/22/2005 0:00,On Hold,Classic Cars,S24_3191,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,NA,Frick,Sue
10420,35,96.74,5/29/2005 0:00,In Process,Classic Cars,S24_3191,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10108,30,63.07,3/3/2003 0:00,Shipped,Classic Cars,S24_3371,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold
10122,34,50.21,5/8/2003 0:00,Shipped,Classic Cars,S24_3371,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,,13008,France,EMEA,Lebihan,Laurence
10135,27,66.13,7/2/2003 0:00,Shipped,Classic Cars,S24_3371,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10147,30,68.58,9/5/2003 0:00,Shipped,Classic Cars,S24_3371,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,MA,58339,USA,NA,Nelson,Allen
10159,50,69.8,10/10/2003 0:00,Shipped,Classic Cars,S24_3371,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,,USA,NA,Brown,Julie
10169,34,50.21,11/4/2003 0:00,Shipped,Classic Cars,S24_3371,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
10181,23,65.52,11/12/2003 0:00,Shipped,Classic Cars,S24_3371,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel
10191,48,60.01,11/20/2003 0:00,Shipped,Classic Cars,S24_3371,"Toms Spezialit„ten, Ltd",0221-5554327,Mehrheimerstr. 369,K”ln,,50739,Germany,EMEA,Pfalzheim,Henriette
10203,34,64.9,12/2/2003 0:00,Shipped,Classic Cars,S24_3371,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10211,48,48.98,1/15/2004 0:00,Shipped,Classic Cars,S24_3371,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,,75016,France,EMEA,Perrier,Dominique
10225,24,50.21,2/22/2004 0:00,Shipped,Classic Cars,S24_3371,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,GenŠve,,1203,Switzerland,EMEA,Holz,Michael
10238,47,62.45,4/9/2004 0:00,Shipped,Classic Cars,S24_3371,Danish Wholesale Imports,31 12 3555,Vinb‘ltet 34,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
10253,24,52.66,6/1/2004 0:00,Cancelled,Classic Cars,S24_3371,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth
10266,47,62.45,7/6/2004 0:00,Shipped,Classic Cars,S24_3371,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
10276,20,61.23,8/2/2004 0:00,Shipped,Classic Cars,S24_3371,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA,NA,Barajas,Miguel
10287,20,67.97,8/30/2004 0:00,Shipped,Classic Cars,S24_3371,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,GenŠve,,1203,Switzerland,EMEA,Holz,Michael
10300,31,58.78,10/4/2003 0:00,Shipped,Classic Cars,S24_3371,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
10310,38,56.94,10/16/2004 0:00,Shipped,Classic Cars,S24_3371,"Toms Spezialit„ten, Ltd",0221-5554327,Mehrheimerstr. 369,K”ln,,50739,Germany,EMEA,Pfalzheim,Henriette
10320,26,61.23,11/3/2004 0:00,Shipped,Classic Cars,S24_3371,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,Lule†,,S-958 22,Sweden,EMEA,Berglund,Christina
10331,25,100,11/17/2004 0:00,Shipped,Classic Cars,S24_3371,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa
10342,48,62.45,11/24/2004 0:00,Shipped,Classic Cars,S24_3371,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10355,44,62.45,12/7/2004 0:00,Shipped,Classic Cars,S24_3371,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10363,21,100,1/6/2005 0:00,Shipped,Classic Cars,S24_3371,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
10378,46,41.54,2/10/2005 0:00,Shipped,Classic Cars,S24_3371,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10390,46,52.84,3/4/2005 0:00,Shipped,Classic Cars,S24_3371,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10419,55,52.66,5/17/2005 0:00,Shipped,Classic Cars,S24_3371,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,,5020,Austria,EMEA,Pipps,Georg
10106,31,52.6,2/17/2003 0:00,Shipped,Vintage Cars,S24_3420,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
10119,20,72.98,4/28/2003 0:00,Shipped,Vintage Cars,S24_3420,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,,5020,Austria,EMEA,Pipps,Georg
10131,29,59.18,6/16/2003 0:00,Shipped,Vintage Cars,S24_3420,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,CT,97561,USA,NA,Lewis,Dan
10143,33,77.59,8/10/2003 0:00,Shipped,Vintage Cars,S24_3420,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,NA,Tam,Wing C
10155,34,55.89,10/6/2003 0:00,Shipped,Vintage Cars,S24_3420,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,,21240,Finland,EMEA,Karttunen,Matti
10167,32,63.12,10/23/2003 0:00,Cancelled,Vintage Cars,S24_3420,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Br„cke,,S-844 67,Sweden,EMEA,Larsson,Maria
10178,27,73.64,11/8/2003 0:00,Shipped,Vintage Cars,S24_3420,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,,31000,France,EMEA,Roulet,Annette
10186,21,69.04,11/14/2003 0:00,Shipped,Vintage Cars,S24_3420,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,,WA1 1DP,UK,EMEA,Hardy,Thomas
10198,27,71.67,11/27/2003 0:00,Shipped,Vintage Cars,S24_3420,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold
10209,36,77.59,1/9/2004 0:00,Shipped,Vintage Cars,S24_3420,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,Los Angeles,CA,,USA,NA,Chandler,Michael
10222,43,70.35,2/19/2004 0:00,Shipped,Vintage Cars,S24_3420,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,NA,Thompson,Valarie
10249,25,69.7,5/8/2004 0:00,Shipped,Vintage Cars,S24_3420,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,MA,51247,USA,NA,Tseng,Kyung
10262,46,70.35,6/24/2004 0:00,Cancelled,Vintage Cars,S24_3420,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10274,24,72.33,7/21/2004 0:00,Shipped,Vintage Cars,S24_3420,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,MA,58339,USA,NA,Nelson,Allen
10284,39,71.67,8/21/2004 0:00,Shipped,Vintage Cars,S24_3420,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan
10296,31,53.92,9/15/2004 0:00,Shipped,Vintage Cars,S24_3420,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,,80686,Germany,EMEA,Donnermeyer,Michael
10307,22,71.67,10/14/2004 0:00,Shipped,Vintage Cars,S24_3420,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca
10316,47,76.93,11/1/2004 0:00,Shipped,Vintage Cars,S24_3420,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen
10328,20,72.98,11/12/2004 0:00,Shipped,Vintage Cars,S24_3420,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
10339,29,99.69,11/23/2004 0:00,Shipped,Vintage Cars,S24_3420,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
10351,38,68.38,12/3/2004 0:00,Shipped,Vintage Cars,S24_3420,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,,WX3 6FW,UK,EMEA,Brown,Ann
10361,34,100,12/17/2004 0:00,Shipped,Vintage Cars,S24_3420,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10373,46,66,1/31/2005 0:00,Shipped,Vintage Cars,S24_3420,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
10386,35,63.76,3/1/2005 0:00,Resolved,Vintage Cars,S24_3420,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10398,34,71.67,3/30/2005 0:00,Shipped,Vintage Cars,S24_3420,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,,51100,France,EMEA,Henriot,Paul
10400,38,57.2,4/1/2005 0:00,Shipped,Vintage Cars,S24_3420,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,NA,Frick,Sue
10415,18,69.7,5/9/2005 0:00,Disputed,Vintage Cars,S24_3420,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean
10110,37,100,3/18/2003 0:00,Shipped,Classic Cars,S24_3432,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
10124,43,100,5/21/2003 0:00,Shipped,Classic Cars,S24_3432,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,NA,King,Sue
10148,27,100,9/11/2003 0:00,Shipped,Classic Cars,S24_3432,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
10161,30,100,10/17/2003 0:00,Shipped,Classic Cars,S24_3432,Heintze Collectables,86 21 3555,Smagsloget 45,?rhus,,8200,Denmark,EMEA,Ibsen,Palle
10172,22,98.51,11/5/2003 0:00,Shipped,Classic Cars,S24_3432,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,CT,97562,USA,NA,King,Julie
10182,49,100,11/12/2003 0:00,Shipped,Classic Cars,S24_3432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10192,46,100,11/20/2003 0:00,Shipped,Classic Cars,S24_3432,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,NA,Young,Valarie
10204,48,91.02,12/2/2003 0:00,Shipped,Classic Cars,S24_3432,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,NA,Young,Jeff
10212,46,87.81,1/16/2004 0:00,Shipped,Classic Cars,S24_3432,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10226,48,92.09,2/26/2004 0:00,Shipped,Classic Cars,S24_3432,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,NA,Thompson,Valarie
10241,27,86.73,4/13/2004 0:00,Shipped,Classic Cars,S24_3432,Mini Caravy,88.60.1555,"24, place Kl‚ber",Strasbourg,,67000,France,EMEA,Citeaux,Fr‚d‚rique
10267,43,100,7/7/2004 0:00,Shipped,Classic Cars,S24_3432,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,NA,Young,Jeff
10279,48,100,8/9/2004 0:00,Shipped,Classic Cars,S24_3432,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10288,41,100,9/1/2004 0:00,Shipped,Classic Cars,S24_3432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,APAC,Victorino,Wendy
10301,22,96.37,10/5/2003 0:00,Shipped,Classic Cars,S24_3432,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan
10311,46,92.09,10/16/2004 0:00,Shipped,Classic Cars,S24_3432,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10321,21,89.95,11/4/2004 0:00,Shipped,Classic Cars,S24_3432,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,MA,50553,USA,NA,Benitez,Violeta
10332,31,37.18,11/17/2004 0:00,Shipped,Classic Cars,S24_3432,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
10346,26,95.88,11/29/2004 0:00,Shipped,Classic Cars,S24_3432,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,NA,King,Sue
10368,20,99.58,1/19/2005 0:00,Shipped,Classic Cars,S24_3432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10380,34,100,2/16/2005 0:00,Shipped,Classic Cars,S24_3432,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10407,43,86.73,4/22/2005 0:00,On Hold,Classic Cars,S24_3432,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,NA,Frick,Sue
10420,26,100,5/29/2005 0:00,In Process,Classic Cars,S24_3432,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10105,50,79.67,2/11/2003 0:00,Shipped,Vintage Cars,S24_3816,Danish Wholesale Imports,31 12 3555,Vinb‘ltet 34,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
10119,35,90.57,4/28/2003 0:00,Shipped,Vintage Cars,S24_3816,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,,5020,Austria,EMEA,Pipps,Georg
10129,50,77.99,6/12/2003 0:00,Shipped,Vintage Cars,S24_3816,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,,WX3 6FW,UK,EMEA,Brown,Ann
10143,23,80.51,8/10/2003 0:00,Shipped,Vintage Cars,S24_3816,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,NA,Tam,Wing C
10155,37,67.93,10/6/2003 0:00,Shipped,Vintage Cars,S24_3816,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,,21240,Finland,EMEA,Karttunen,Matti
10167,29,83.86,10/23/2003 0:00,Cancelled,Vintage Cars,S24_3816,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Br„cke,,S-844 67,Sweden,EMEA,Larsson,Maria
10178,21,72.12,11/8/2003 0:00,Shipped,Vintage Cars,S24_3816,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,,31000,France,EMEA,Roulet,Annette
10186,36,85.54,11/14/2003 0:00,Shipped,Vintage Cars,S24_3816,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,,WA1 1DP,UK,EMEA,Hardy,Thomas
10197,22,86.38,11/26/2003 0:00,Shipped,Vintage Cars,S24_3816,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo
10209,22,89.73,1/9/2004 0:00,Shipped,Vintage Cars,S24_3816,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,Los Angeles,CA,,USA,NA,Chandler,Michael
10222,46,80.51,2/19/2004 0:00,Shipped,Vintage Cars,S24_3816,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,NA,Thompson,Valarie
10248,23,76.31,5/7/2004 0:00,Cancelled,Vintage Cars,S24_3816,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,NA,Yu,Kwai
10262,49,87.21,6/24/2004 0:00,Cancelled,Vintage Cars,S24_3816,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10273,48,83.02,7/21/2004 0:00,Shipped,Vintage Cars,S24_3816,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
